"","day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","median"
"243",243,35,33,21,49,33,43,44,33,28,47,12,31,22,54,44,25,43,26,37,41,34
"244",244,33,30,20,45,31,40,40,31,26,44,12,31,21,48,42,23,43,24,33,38,32
"245",245,32,27,21,43,33,40,37,29,25,43,12,29,20,41,40,21,43,23,31,36,31.5
"246",246,31,27,19,43,29,35,35,31,22,40,12,28,17,39,39,20,40,21,28,33,30
"247",247,30,25,17,41,28,32,34,28,22,33,11,28,17,35,37,20,39,19,26,32,28
"248",248,29,22,17,39,26,32,33,27,22,32,11,26,15,33,34,20,37,18,25,31,26.5
"249",249,29,19,16,38,24,32,33,27,18,29,10,25,13,30,32,17,36,15,23,29,26
"250",250,26,17,16,34,23,31,32,24,18,29,10,24,12,26,30,16,34,15,22,28,24
"251",251,26,17,15,31,23,27,31,24,17,28,8,22,9,26,25,16,32,15,21,24,23.5
"252",252,27,17,13,30,22,25,28,24,16,25,6,20,8,25,21,15,29,14,21,23,21.5
"253",253,24,16,13,25,20,25,25,24,15,25,6,19,9,24,21,15,26,12,21,24,21
"254",254,22,15,12,24,19,24,22,21,15,24,6,17,8,23,20,14,22,11,21,19,19.5
"255",255,20,15,10,20,19,23,21,20,13,23,6,16,8,21,17,14,21,11,20,19,19
"256",256,18,14,10,19,19,20,21,20,12,21,5,16,7,18,17,12,20,9,18,18,18
"257",257,18,12,9,17,14,16,20,19,10,16,5,16,7,17,15,10,19,7,16,18,16
"258",258,17,12,10,17,14,15,19,16,9,15,5,13,7,16,14,10,17,7,13,16,14
"259",259,16,11,10,15,14,15,16,15,9,14,5,13,7,15,14,10,17,6,12,13,13.5
"260",260,13,11,8,15,13,13,14,15,9,12,5,13,6,14,15,8,17,5,11,12,12.5
"261",261,13,11,8,14,12,11,12,14,8,11,5,13,6,13,13,8,17,5,11,12,11.5
"262",262,13,9,8,12,9,9,12,13,8,11,6,12,6,13,12,7,17,5,11,11,11
"263",263,11,8,8,10,9,8,11,13,7,11,5,10,5,12,11,7,12,3,10,10,10
"264",264,11,7,8,10,9,7,11,12,7,11,4,9,4,12,11,6,11,3,10,8,9
"265",265,10,7,8,10,8,6,11,11,7,11,4,9,3,12,11,5,9,2,9,8,8.5
"266",266,8,7,8,10,8,6,10,11,6,10,4,9,3,10,10,5,9,2,7,7,8
"267",267,7,7,7,10,8,6,8,11,6,10,4,9,3,9,11,4,9,2,6,6,7
"268",268,6,5,7,10,8,6,8,11,6,10,4,7,3,9,9,2,9,1,5,5,6.5
"269",269,5,5,6,9,8,6,7,10,6,9,4,7,3,8,9,2,9,1,5,5,6
"270",270,4,5,5,9,8,6,7,10,6,9,4,7,3,7,8,2,8,1,3,5,6
"271",271,4,4,4,7,6,5,7,10,6,9,4,7,3,7,7,3,8,1,2,5,5.5
"272",272,3,4,4,7,5,5,5,9,6,9,4,7,3,6,7,3,9,1,2,4,5
"273",273,3,2,3,7,4,3,5,9,5,9,4,4,3,6,7,2,9,1,3,3,4
"274",274,3,2,3,7,4,3,4,9,5,9,3,4,3,6,7,2,10,1,3,4,4
"275",275,3,2,3,7,3,3,4,9,5,9,3,4,2,6,7,1,9,1,3,4,3.5
"276",276,3,2,3,6,3,3,3,7,5,9,3,4,2,6,6,0,9,1,3,4,3
"277",277,3,2,3,6,2,3,3,7,5,6,2,4,2,6,6,0,6,1,3,4,3
"278",278,3,1,3,6,2,3,3,7,5,5,2,4,2,6,6,0,5,1,3,4,3
"279",279,3,1,3,6,2,3,3,7,5,5,2,3,2,6,4,0,5,1,3,4,3
"280",280,2,1,3,5,2,3,3,7,3,3,2,3,2,6,4,0,4,1,3,3,3
"281",281,2,0,3,5,1,3,3,4,3,3,2,3,2,6,2,0,3,1,3,3,3
"282",282,2,0,2,5,1,3,3,4,3,2,2,3,2,6,2,0,3,2,3,3,2.5
"283",283,2,0,1,5,1,1,3,4,3,2,2,3,2,5,2,0,3,1,3,3,2
"284",284,2,0,1,4,1,1,3,3,2,2,1,3,2,5,3,0,3,1,3,2,2
"285",285,1,0,1,3,1,1,3,3,2,2,1,3,2,4,3,0,3,0,3,2,2
"286",286,1,0,1,3,1,1,3,3,2,1,1,3,2,3,2,0,3,0,3,2,2
"287",287,1,0,1,3,1,1,3,2,2,1,1,3,2,2,2,0,3,0,3,2,2
"288",288,1,0,1,3,1,1,3,2,2,1,1,3,2,2,3,0,3,0,3,2,2
"289",289,1,0,1,3,1,1,3,2,2,1,1,2,2,2,3,0,3,0,3,2,2
"290",290,1,0,1,3,1,1,3,2,2,1,1,2,2,2,2,0,3,0,2,2,2
"291",291,1,0,1,3,1,1,3,2,2,1,1,2,2,2,2,0,2,0,2,2,2
"292",292,1,0,1,3,1,1,3,2,1,1,1,2,2,1,2,0,2,0,2,2,1
"293",293,1,0,1,3,1,1,2,2,1,1,1,2,2,1,2,0,2,0,2,2,1
"294",294,1,0,1,1,1,1,2,2,1,1,1,2,1,1,2,0,2,0,1,1,1
"295",295,1,0,1,1,1,1,1,2,1,1,1,2,1,1,2,0,1,0,1,1,1
"296",296,1,0,1,0,1,1,1,2,1,1,1,2,1,1,0,0,1,0,1,1,1
"297",297,1,0,1,0,1,1,1,2,1,1,1,2,1,1,0,0,1,0,1,1,1
"298",298,1,0,1,0,1,1,1,2,1,1,1,2,0,1,0,0,1,0,1,1,1
"299",299,1,0,1,0,1,1,1,1,1,0,1,2,0,1,0,0,1,0,1,1,1
"300",300,1,0,1,0,1,1,1,1,1,0,1,2,0,1,0,0,1,0,0,1,1
"301",301,1,0,1,0,1,1,0,1,1,0,1,2,0,1,0,0,1,0,0,1,1
"302",302,1,0,1,0,1,1,0,0,1,0,1,2,0,1,0,0,1,0,0,1,0.5
"303",303,0,0,1,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,0,1,0
"304",304,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0
"305",305,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0
"306",306,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"307",307,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"308",308,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"309",309,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"310",310,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"311",311,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"312",312,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
"313",313,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
"314",314,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
"315",315,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"316",316,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"317",317,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"318",318,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"319",319,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"320",320,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"321",321,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"322",322,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"323",323,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"324",324,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"325",325,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"326",326,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"327",327,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"328",328,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"329",329,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"330",330,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"331",331,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"332",332,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"333",333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"334",334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"335",335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"336",336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"337",337,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"338",338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"339",339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340",340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341",341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"342",342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343",343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344",344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"345",345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"346",346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347",347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348",348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349",349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350",350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351",351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352",352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353",353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354",354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355",355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"356",356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"357",357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358",358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"359",359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360",360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"361",361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"362",362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"363",363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364",364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365",365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"366",366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367",367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"368",368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"369",369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"370",370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371",371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"372",372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373",373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374",374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375",375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376",376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377",377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378",378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379",379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380",380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381",381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382",382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383",383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384",384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"385",385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386",386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387",387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388",388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389",389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390",390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391",391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"392",392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393",393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394",394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395",395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396",396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"397",397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398",398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"399",399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400",400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"401",401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402",402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"403",403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"404",404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"405",405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"406",406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"407",407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408",408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409",409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410",410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411",411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412",412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"413",413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"414",414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415",415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"416",416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"417",417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418",418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419",419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"420",420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421",421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422",422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423",423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424",424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425",425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426",426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427",427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428",428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429",429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430",430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431",431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432",432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433",433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"434",434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"435",435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436",436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437",437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438",438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439",439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"440",440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441",441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442",442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443",443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444",444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445",445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"446",446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447",447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"448",448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"449",449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450",450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451",451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452",452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453",453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454",454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455",455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"456",456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457",457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458",458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"459",459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"460",460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461",461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"462",462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"463",463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464",464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465",465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"466",466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"467",467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"468",468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"469",469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470",470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"471",471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"472",472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"473",473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"474",474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475",475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"476",476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477",477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"478",478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"479",479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"480",480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481",481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"482",482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"483",483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484",484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"485",485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"486",486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"487",487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"488",488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"489",489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"490",490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"491",491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"492",492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"493",493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494",494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"495",495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"496",496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"497",497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"498",498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"499",499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500",500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501",501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"502",502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"503",503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"504",504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"505",505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"506",506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"507",507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"508",508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"509",509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"510",510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"511",511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512",512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"513",513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"514",514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"515",515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"516",516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"517",517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"518",518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"519",519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"520",520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"521",521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"522",522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"523",523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"524",524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"525",525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"526",526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"527",527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"528",528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"529",529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530",530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"531",531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"532",532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"533",533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"534",534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"535",535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"536",536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"537",537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"538",538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
