"","day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","median"
"54",54,50,78,95,44,50,44,47,79,87,58,116,46,108,47,29,115,48,109,72,80,65
"55",55,58,87,105,50,54,49,60,93,101,62,131,63,128,58,35,127,58,121,84,89,73.5
"56",56,61,99,114,59,60,54,66,93,114,71,151,70,139,65,37,141,72,144,90,100,81
"57",57,71,111,130,65,83,64,64,107,136,86,189,79,165,77,37,154,81,169,96,123,91
"58",58,82,124,158,77,91,70,74,133,152,90,204,92,200,82,47,173,89,184,104,141,98
"59",59,103,141,176,90,108,81,78,143,177,101,235,107,214,95,51,213,104,217,124,155,116
"60",60,117,156,190,98,121,91,92,163,201,116,273,124,244,102,55,237,125,255,139,184,132
"61",61,143,176,222,111,142,106,108,186,231,146,306,146,292,111,59,270,141,273,167,208,156.5
"62",62,160,212,253,121,176,129,126,213,259,156,370,174,333,126,64,311,150,300,188,230,182
"63",63,185,242,286,137,206,147,147,251,299,177,421,188,391,149,80,352,175,355,201,258,203.5
"64",64,198,259,323,156,232,163,169,287,345,203,474,211,436,169,100,408,196,402,218,291,225
"65",65,228,310,364,172,259,198,193,326,396,223,538,224,491,191,112,450,233,446,254,330,256.5
"66",66,250,352,417,190,289,206,207,374,427,246,579,260,548,217,128,495,254,500,285,380,287
"67",67,282,411,460,209,325,236,236,431,480,264,648,300,625,251,145,573,282,570,318,440,321.5
"68",68,312,470,521,231,368,270,258,486,533,293,739,354,696,255,155,646,317,633,347,485,361
"69",69,363,522,576,246,415,295,274,548,603,334,807,391,768,278,179,746,353,689,398,539,406.5
"70",70,396,574,628,274,466,344,309,599,686,375,894,420,846,308,191,790,383,781,439,572,452.5
"71",71,441,629,688,301,503,367,348,661,770,429,998,491,932,339,214,858,423,882,484,641,497
"72",72,496,695,759,329,543,416,368,698,841,472,1114,535,1024,368,229,970,492,971,551,695,547
"73",73,567,766,844,357,606,457,415,746,908,506,1210,589,1107,404,249,1074,519,1063,606,754,606
"74",74,626,832,911,400,659,504,447,837,953,564,1315,646,1258,445,286,1178,582,1169,658,843,658.5
"75",75,688,881,989,451,725,528,515,894,1051,612,1449,714,1352,498,310,1307,636,1285,719,929,722
"76",76,771,970,1073,506,779,568,576,991,1151,672,1605,799,1500,542,344,1432,685,1387,775,1010,789
"77",77,834,1072,1192,531,873,614,630,1063,1277,724,1762,890,1640,600,383,1577,748,1492,841,1123,881.5
"78",78,941,1159,1319,580,957,650,701,1160,1413,815,1905,975,1831,654,422,1716,832,1636,939,1228,966
"79",79,1023,1258,1397,642,1068,715,760,1242,1575,902,2071,1046,2001,724,474,1848,908,1801,1022,1331,1057
"80",80,1108,1380,1508,690,1170,780,818,1341,1717,998,2246,1111,2185,785,523,2022,970,1950,1132,1458,1151
"81",81,1212,1493,1673,769,1278,834,868,1482,1874,1078,2423,1212,2349,863,572,2163,1084,2125,1234,1582,1256
"82",82,1343,1654,1840,855,1389,925,958,1647,2056,1179,2677,1338,2558,949,630,2381,1195,2302,1345,1762,1367
"83",83,1467,1806,2022,928,1499,1015,1037,1776,2272,1268,2887,1451,2811,1017,691,2561,1301,2511,1462,1931,1483
"84",84,1587,1992,2209,1028,1607,1104,1146,1895,2468,1369,3134,1601,3060,1111,762,2780,1422,2729,1596,2109,1604
"85",85,1766,2168,2364,1126,1767,1191,1265,2075,2652,1480,3412,1743,3284,1227,829,3034,1542,2941,1737,2246,1766.5
"86",86,1926,2356,2588,1184,1898,1265,1375,2256,2891,1613,3687,1862,3564,1347,916,3296,1692,3226,1908,2433,1917
"87",87,2074,2593,2838,1279,2108,1373,1451,2444,3115,1764,3927,2041,3812,1459,985,3518,1847,3502,2059,2650,2091
"88",88,2261,2821,3106,1394,2279,1496,1587,2661,3320,1946,4287,2240,4117,1591,1083,3803,1997,3836,2243,2872,2270
"89",89,2445,3048,3350,1504,2497,1650,1760,2893,3618,2140,4657,2428,4401,1726,1190,4048,2182,4168,2450,3120,2473.5
"90",90,2639,3348,3604,1670,2715,1824,1920,3098,3960,2339,5015,2620,4724,1884,1287,4400,2388,4540,2629,3424,2677
"91",91,2837,3602,3884,1801,2924,1964,2103,3385,4196,2509,5343,2839,5078,2077,1394,4724,2581,4869,2838,3673,2881.5
"92",92,3065,3867,4204,1937,3143,2139,2256,3641,4501,2738,5680,3078,5448,2248,1491,5077,2799,5204,3094,3997,3118.5
"93",93,3323,4144,4498,2116,3396,2311,2440,3935,4836,2975,6040,3342,5804,2433,1628,5404,3040,5535,3368,4340,3382
"94",94,3583,4416,4808,2322,3657,2514,2641,4215,5172,3138,6429,3584,6191,2641,1751,5766,3307,5865,3624,4655,3640.5
"95",95,3875,4745,5180,2495,3911,2729,2847,4508,5483,3430,6812,3868,6560,2853,1925,6123,3548,6214,3893,4953,3902
"96",96,4154,5045,5482,2696,4214,2977,3120,4797,5882,3749,7158,4163,6976,3070,2133,6503,3760,6600,4205,5347,4209.5
"97",97,4411,5378,5817,2911,4559,3177,3380,5173,6312,4035,7536,4497,7384,3330,2313,6953,3993,7065,4475,5639,4528
"98",98,4723,5739,6237,3113,4882,3450,3624,5608,6668,4301,7975,4831,7810,3596,2501,7309,4286,7506,4796,5988,4856.5
"99",99,5034,6128,6587,3391,5199,3684,3885,5900,7067,4608,8360,5183,8233,3856,2717,7777,4594,7894,5070,6368,5191
"100",100,5400,6512,6948,3657,5602,3936,4161,6228,7529,4910,8828,5493,8639,4148,2933,8170,4912,8370,5377,6740,5547.5
"101",101,5791,6903,7295,3973,5976,4261,4443,6649,7970,5289,9300,5836,9020,4416,3161,8645,5260,8760,5759,7073,5906
"102",102,6164,7210,7685,4271,6334,4607,4814,7014,8391,5583,9669,6182,9360,4743,3412,9051,5681,9240,6154,7394,6258
"103",103,6600,7644,8130,4605,6690,4911,5141,7365,8810,5912,9977,6547,9718,5113,3735,9481,6036,9661,6504,7832,6645
"104",104,6984,8064,8545,4926,7115,5264,5488,7831,9178,6275,10391,6898,10136,5522,4046,9824,6325,10061,6922,8270,7049.5
"105",105,7406,8513,8937,5288,7462,5572,5841,8158,9476,6686,10757,7243,10546,5857,4334,10203,6737,10435,7277,8675,7434
"106",106,7790,8922,9321,5635,7770,5932,6209,8590,9893,7113,11052,7651,10944,6182,4631,10574,7144,10779,7682,9094,7780
"107",107,8135,9267,9732,5988,8176,6359,6628,9040,10255,7449,11419,8012,11296,6541,4966,10907,7563,11078,8073,9493,8155.5
"108",108,8525,9673,10152,6382,8624,6778,7012,9382,10569,7906,11689,8370,11648,6914,5355,11205,7980,11474,8492,9894,8574.5
"109",109,9028,10072,10516,6755,9039,7207,7402,9701,10883,8340,11933,8805,11867,7338,5689,11532,8422,11785,8927,10257,9033.5
"110",110,9388,10396,10856,7114,9496,7657,7823,10126,11223,8766,12195,9235,12166,7739,6077,11768,8801,12080,9255,10564,9442
"111",111,9720,10780,11112,7490,9909,8021,8223,10455,11585,9155,12381,9675,12347,8108,6432,11982,9171,12295,9648,10912,9814.5
"112",112,10051,11158,11438,7932,10265,8418,8644,10798,11858,9525,12587,10067,12573,8539,6920,12304,9645,12570,10065,11214,10166
"113",113,10417,11466,11661,8387,10633,8835,9024,11120,12199,9935,12828,10350,12814,8913,7341,12537,9991,12759,10435,11516,10534
"114",114,10723,11762,11902,8800,11006,9197,9444,11432,12424,10310,12948,10671,12965,9422,7734,12748,10337,12910,10767,11795,10886.5
"115",115,11027,12035,12244,9221,11311,9579,9813,11697,12608,10638,13018,10973,13089,9761,8111,12855,10688,13049,11106,11958,11208.5
"116",116,11320,12196,12460,9585,11621,10003,10185,11932,12777,10963,13034,11280,13108,10127,8466,12952,11016,13144,11418,12137,11519.5
"117",117,11551,12393,12593,9921,11901,10428,10512,12138,12933,11296,13027,11552,13116,10500,8893,13046,11290,13184,11708,12477,11804.5
"118",118,11885,12595,12726,10279,12178,10761,10947,12325,13014,11658,13019,11819,13106,10809,9302,13109,11595,13195,11960,12647,12069
"119",119,12134,12620,12866,10637,12382,11106,11195,12472,13063,11838,12956,12053,13053,11130,9703,13052,11802,13230,12221,12706,12301.5
"120",120,12317,12835,12984,10883,12519,11421,11601,12683,13045,11986,12914,12239,13007,11447,10157,13001,12118,13190,12402,12821,12460.5
"121",121,12495,12925,12959,11210,12664,11673,11893,12786,13021,12119,12814,12477,12871,11690,10498,12963,12283,13114,12561,12892,12612.5
"122",122,12617,12994,12987,11519,12786,11950,12163,12854,13017,12244,12803,12599,12711,11901,10863,12890,12427,13006,12703,12869,12707
"123",123,12698,13028,13075,11834,12849,12257,12390,12864,12970,12453,12610,12767,12582,12093,11171,12704,12556,12897,12762,12816,12701
"124",124,12789,13086,13028,12035,12837,12371,12595,12917,12899,12583,12387,12918,12373,12312,11521,12593,12667,12732,12874,12826,12699.5
"125",125,12815,12961,12944,12258,12904,12545,12739,12936,12755,12660,12127,12910,12175,12462,11826,12462,12731,12556,12912,12793,12735
"126",126,12849,12895,12879,12417,12932,12690,12900,12884,12622,12795,11924,12855,11971,12632,12057,12263,12796,12307,12891,12717,12756
"127",127,12920,12764,12741,12501,12880,12803,13013,12841,12458,12856,11674,12850,11788,12678,12303,12020,12887,12054,12905,12612,12752.5
"128",128,12837,12622,12594,12645,12769,12846,13069,12788,12296,12826,11398,12721,11559,12755,12505,11773,12898,11828,12862,12439,12683
"129",129,12714,12462,12357,12738,12760,12931,13089,12631,12082,12854,11083,12662,11264,12867,12590,11572,12846,11629,12793,12311,12646.5
"130",130,12613,12314,12160,12740,12624,12925,13043,12435,11822,12785,10876,12589,10971,12923,12764,11323,12833,11381,12734,12107,12601
"131",131,12533,12086,11960,12765,12441,12930,13008,12216,11630,12669,10602,12409,10750,12935,12849,11066,12752,11086,12605,11908,12425
"132",132,12327,11870,11735,12824,12206,12815,12926,12058,11360,12611,10315,12192,10522,12962,12942,10844,12625,10792,12513,11712,12199
"133",133,12166,11680,11462,12785,12038,12686,12809,11850,11084,12521,10086,12037,10242,12835,13005,10569,12445,10464,12341,11463,12037.5
"134",134,12025,11472,11164,12671,11824,12516,12723,11625,10875,12361,9741,11856,10013,12762,12979,10285,12285,10195,12079,11181,11840
"135",135,11810,11201,10885,12567,11606,12341,12546,11427,10627,12161,9498,11645,9747,12590,12912,9967,12059,9921,11849,10895,11625.5
"136",136,11571,10904,10628,12428,11393,12234,12327,11157,10328,11995,9197,11457,9399,12430,12815,9705,11833,9636,11636,10609,11425
"137",137,11322,10611,10356,12279,11129,12078,12155,10854,10061,11744,8903,11181,9090,12202,12717,9411,11640,9312,11365,10299,11155
"138",138,11106,10355,10097,12116,10864,11963,11986,10544,9712,11550,8605,10969,8779,12009,12654,9124,11423,8988,11106,9978,10916.5
"139",139,10783,10121,9848,11863,10620,11806,11669,10259,9367,11268,8311,10703,8524,11755,12545,8795,11159,8624,10865,9704,10661.5
"140",140,10477,9858,9549,11726,10293,11565,11408,9924,9052,10985,7945,10441,8228,11508,12449,8467,10964,8314,10592,9367,10367
"141",141,10194,9585,9180,11517,10006,11358,11159,9622,8788,10715,7635,10173,7907,11301,12275,8122,10709,7977,10295,9055,10089.5
"142",142,9869,9267,8845,11357,9633,11127,10910,9300,8445,10439,7344,9903,7608,11012,12090,7825,10405,7700,9986,8759,9751
"143",143,9560,8939,8540,11132,9276,10859,10628,8985,8165,10141,6974,9578,7289,10670,11845,7560,10105,7359,9715,8444,9418
"144",144,9263,8559,8222,10842,8979,10556,10360,8686,7838,9823,6667,9305,6993,10382,11625,7227,9814,7068,9383,8205,9121
"145",145,8954,8276,7918,10542,8679,10256,10057,8352,7534,9508,6337,9020,6735,10115,11384,6913,9483,6779,9069,7906,8816.5
"146",146,8664,7951,7640,10219,8372,9940,9774,8100,7223,9158,6109,8673,6438,9870,11142,6628,9187,6496,8798,7575,8518
"147",147,8374,7670,7325,9887,8095,9607,9392,7752,6906,8837,5860,8335,6168,9570,10863,6348,8807,6195,8480,7250,8215
"148",148,8056,7400,7032,9570,7808,9424,9084,7417,6619,8508,5654,8017,5900,9258,10512,6117,8518,5944,8188,7007,7912.5
"149",149,7774,7105,6734,9264,7536,9073,8748,7137,6338,8220,5398,7714,5609,8977,10213,5883,8215,5693,7869,6701,7625
"150",150,7507,6791,6473,8981,7259,8776,8460,6830,6096,7900,5133,7439,5346,8697,9899,5625,7910,5457,7596,6398,7349
"151",151,7216,6494,6208,8656,6997,8496,8146,6573,5858,7577,4926,7111,5092,8406,9589,5382,7594,5243,7307,6161,7054
"152",152,6947,6220,5924,8358,6726,8177,7829,6296,5620,7264,4711,6832,4858,8112,9311,5144,7303,5004,7017,5945,6779
"153",153,6699,5962,5682,8111,6430,7871,7509,6008,5337,6974,4504,6550,4620,7817,9003,4909,7029,4769,6727,5693,6490
"154",154,6445,5728,5426,7818,6105,7568,7234,5759,5117,6664,4281,6264,4436,7497,8647,4659,6742,4502,6445,5423,6184.5
"155",155,6198,5497,5221,7535,5863,7297,6992,5505,4905,6368,4085,6034,4210,7226,8358,4442,6493,4280,6160,5148,5948.5
"156",156,5953,5257,5007,7266,5589,7051,6698,5208,4657,6097,3899,5791,3990,6961,8097,4224,6237,4093,5928,4959,5690
"157",157,5734,4999,4781,7001,5374,6727,6466,4943,4447,5856,3683,5546,3786,6679,7821,4002,5968,3872,5637,4719,5460
"158",158,5468,4762,4536,6735,5127,6470,6231,4737,4260,5602,3487,5300,3609,6449,7540,3816,5697,3668,5378,4509,5213.5
"159",159,5271,4531,4338,6516,4900,6240,5984,4524,4054,5371,3309,5079,3439,6172,7220,3634,5482,3467,5105,4297,4989.5
"160",160,5066,4320,4192,6267,4664,5986,5741,4290,3843,5124,3136,4855,3275,5904,6953,3438,5221,3308,4886,4079,4759.5
"161",161,4814,4183,3969,6027,4443,5783,5482,4102,3601,4908,3003,4629,3104,5656,6710,3272,5001,3127,4638,3895,4536
"162",162,4599,3990,3740,5760,4239,5508,5233,3897,3425,4684,2877,4375,2936,5371,6400,3132,4795,2965,4441,3719,4307
"163",163,4393,3800,3569,5458,3978,5239,4991,3710,3253,4458,2734,4176,2803,5146,6162,2946,4541,2831,4203,3508,4077
"164",164,4166,3608,3383,5246,3779,4984,4774,3535,3106,4233,2566,3949,2669,4892,5913,2788,4309,2708,4040,3357,3864
"165",165,3976,3414,3218,5040,3576,4760,4570,3382,2979,4000,2428,3723,2539,4650,5670,2671,4116,2579,3847,3197,3649.5
"166",166,3786,3216,3030,4793,3377,4532,4378,3214,2813,3835,2259,3520,2417,4435,5421,2526,3889,2446,3669,3031,3448.5
"167",167,3577,3084,2871,4575,3238,4325,4143,3029,2640,3638,2120,3320,2319,4210,5186,2370,3701,2315,3487,2874,3279
"168",168,3402,2942,2696,4366,3089,4106,3961,2867,2514,3462,2021,3156,2189,3967,4919,2256,3540,2181,3296,2699,3122.5
"169",169,3231,2791,2555,4170,2941,3885,3764,2705,2355,3312,1925,3009,2097,3746,4694,2157,3388,2064,3140,2569,2975
"170",170,3041,2663,2415,3993,2834,3688,3561,2584,2250,3154,1826,2885,1975,3570,4474,2052,3217,1967,2983,2446,2859.5
"171",171,2862,2496,2293,3796,2703,3512,3396,2459,2135,3004,1743,2722,1872,3410,4265,1942,3059,1868,2812,2314,2712.5
"172",172,2722,2364,2153,3577,2579,3303,3212,2327,2021,2865,1657,2582,1753,3233,4056,1844,2921,1783,2686,2199,2580.5
"173",173,2581,2219,2046,3414,2463,3135,3039,2202,1893,2721,1571,2442,1656,3096,3852,1739,2773,1689,2538,2069,2452.5
"174",174,2460,2129,1933,3233,2333,2964,2879,2098,1797,2596,1477,2300,1571,2925,3674,1628,2623,1594,2429,1968,2316.5
"175",175,2329,2000,1820,3089,2202,2819,2715,1991,1721,2463,1390,2193,1492,2776,3510,1557,2466,1518,2294,1877,2197.5
"176",176,2210,1895,1719,2925,2073,2688,2587,1879,1637,2334,1300,2058,1407,2626,3343,1472,2335,1441,2143,1773,2065.5
"177",177,2085,1791,1633,2773,1951,2549,2467,1782,1542,2217,1230,1946,1329,2478,3170,1387,2231,1364,2031,1678,1948.5
"178",178,1976,1693,1546,2658,1838,2402,2340,1711,1456,2102,1163,1841,1255,2351,3021,1308,2100,1296,1963,1581,1839.5
"179",179,1887,1603,1460,2515,1738,2271,2229,1621,1382,1991,1099,1722,1186,2238,2870,1233,2006,1205,1876,1499,1730
"180",180,1788,1518,1366,2379,1636,2147,2115,1532,1311,1901,1029,1648,1120,2105,2723,1172,1915,1120,1786,1420,1642
"181",181,1688,1421,1288,2254,1537,2029,2034,1456,1251,1808,986,1569,1049,1988,2590,1118,1803,1061,1694,1339,1553
"182",182,1611,1345,1217,2128,1457,1930,1933,1365,1169,1693,909,1493,981,1893,2460,1058,1715,1004,1610,1268,1475
"183",183,1532,1263,1146,2004,1355,1824,1808,1286,1090,1604,853,1412,931,1797,2318,993,1617,949,1527,1199,1383.5
"184",184,1446,1192,1074,1884,1284,1714,1712,1207,1015,1510,800,1314,875,1694,2204,942,1547,885,1443,1121,1299
"185",185,1367,1132,1041,1786,1215,1618,1611,1144,955,1428,756,1221,814,1614,2097,906,1447,837,1360,1062,1218
"186",186,1277,1072,982,1672,1151,1556,1529,1084,896,1339,722,1161,781,1521,1985,844,1372,780,1279,1001,1156
"187",187,1203,1005,908,1563,1076,1461,1435,1024,861,1269,687,1092,733,1428,1861,801,1288,728,1225,949,1084
"188",188,1103,948,868,1480,1009,1381,1371,968,815,1207,654,1043,687,1348,1767,747,1211,682,1152,885,1026
"189",189,1041,884,819,1395,954,1324,1299,913,775,1146,619,993,644,1285,1674,706,1142,638,1079,842,973.5
"190",190,978,843,788,1308,903,1257,1212,863,724,1098,581,944,604,1214,1591,662,1081,600,1009,788,923.5
"191",191,915,789,741,1256,851,1172,1125,810,675,1029,552,894,570,1159,1499,629,1012,572,957,750,872.5
"192",192,865,745,694,1184,798,1113,1064,755,618,968,520,848,532,1096,1428,598,961,533,896,705,823
"193",193,820,699,654,1123,743,1064,1001,709,586,920,482,809,502,1049,1335,562,904,496,855,674,776
"194",194,767,662,605,1063,705,1012,950,665,553,865,442,769,476,995,1272,531,858,467,799,622,736
"195",195,721,630,571,1005,656,957,899,628,507,814,424,725,445,941,1187,507,811,439,756,574,688.5
"196",196,675,595,540,947,617,907,841,590,476,752,395,690,414,886,1122,486,772,404,695,542,646
"197",197,643,558,504,893,589,847,783,549,454,715,369,644,392,829,1056,460,736,378,661,518,616
"198",198,602,521,480,843,558,797,745,518,433,682,342,603,367,769,996,438,692,362,619,493,580
"199",199,566,493,450,799,537,754,703,489,408,634,325,560,357,730,935,405,653,340,584,458,548.5
"200",200,528,461,429,747,503,714,665,460,389,606,305,533,340,688,882,388,616,323,550,432,515.5
"201",201,490,439,400,709,479,664,633,438,361,576,292,494,306,655,826,356,584,302,517,415,484.5
"202",202,466,418,377,657,452,625,597,412,344,544,277,464,291,625,774,327,550,287,497,388,458
"203",203,444,404,361,622,425,587,558,388,324,525,258,442,278,597,737,311,514,268,472,369,433.5
"204",204,431,375,341,586,404,552,524,369,306,484,246,416,263,576,693,298,494,253,437,338,410
"205",205,405,350,330,534,383,513,498,357,293,460,230,392,243,542,662,276,459,241,405,315,387.5
"206",206,380,331,314,498,359,471,466,335,285,427,206,367,233,510,621,263,433,226,381,301,363
"207",207,346,312,289,469,343,434,444,307,269,407,195,351,215,492,571,249,401,214,355,292,344.5
"208",208,324,297,275,434,325,413,415,288,249,382,188,332,197,465,537,237,372,190,320,272,322
"209",209,311,284,258,399,305,392,393,270,229,361,178,316,181,446,503,223,351,188,306,256,305.5
"210",210,287,269,244,368,292,355,363,255,220,338,168,288,173,414,479,210,338,178,288,243,287.5
"211",211,276,258,230,350,277,327,333,238,201,312,158,267,161,385,447,204,323,168,268,229,267.5
"212",212,257,243,218,336,255,314,313,224,190,291,150,249,148,359,414,187,302,159,253,208,251
"213",213,240,229,206,321,236,298,302,206,176,267,137,235,137,339,388,177,281,147,238,192,235.5
"214",214,228,217,189,305,223,279,279,196,163,255,123,212,125,325,366,171,264,142,218,187,217.5
"215",215,215,200,179,293,214,266,261,179,155,248,110,195,118,308,343,158,252,137,214,175,207
"216",216,194,186,169,275,199,253,240,160,146,232,103,183,108,299,328,147,242,129,203,167,190
"217",217,181,172,157,256,186,235,229,150,137,216,96,176,103,273,314,132,227,122,187,154,178.5
"218",218,179,163,147,236,178,224,217,145,129,205,90,169,92,255,292,126,218,116,177,146,173
"219",219,168,152,134,219,172,214,205,139,128,192,83,161,86,241,280,119,208,110,166,136,163.5
"220",220,161,146,124,200,161,201,186,135,124,178,80,153,78,228,257,116,200,104,151,127,152
"221",221,155,137,116,187,146,196,174,126,116,168,77,141,76,209,239,109,191,94,141,121,141
"222",222,146,128,106,175,134,184,170,124,110,159,75,134,74,194,215,99,184,89,136,115,134
"223",223,134,118,101,167,121,178,153,119,102,152,68,130,69,182,197,94,167,86,132,112,125.5
"224",224,126,111,92,157,109,167,147,109,92,142,60,127,67,171,178,93,160,81,124,107,117.5
"225",225,118,107,79,142,101,154,140,106,83,135,58,116,63,163,169,88,152,73,108,102,107.5
"226",226,113,100,73,136,93,141,130,103,79,130,56,102,60,154,161,84,141,71,101,99,101.5
"227",227,106,94,59,129,85,135,121,97,76,122,52,96,57,144,150,78,130,66,93,98,96.5
"228",228,91,88,59,119,82,127,111,92,74,110,46,88,51,138,142,77,124,64,89,88,88.5
"229",229,83,77,56,114,74,122,104,87,66,108,43,81,47,130,127,69,116,59,86,84,83.5
"230",230,80,70,54,105,69,112,101,83,60,104,40,74,45,120,118,64,108,56,80,80,80
"231",231,71,66,50,97,66,106,94,76,53,100,37,68,42,106,108,60,102,54,78,75,73
"232",232,68,61,45,90,62,96,91,70,52,95,33,65,40,96,95,56,91,48,76,67,67.5
"233",233,63,59,43,89,58,89,88,65,51,90,31,61,39,92,86,52,84,47,72,65,64
"234",234,57,56,41,85,57,81,81,62,46,85,25,53,37,87,76,50,81,43,68,64,59.5
"235",235,51,50,38,81,52,73,74,60,43,77,23,46,35,84,71,46,76,43,64,60,56
"236",236,50,46,35,77,49,69,71,56,41,75,21,42,35,78,64,43,67,42,60,55,52.5
"237",237,48,42,29,72,46,63,62,54,39,67,17,39,32,73,59,39,61,33,57,52,50
"238",238,45,41,26,67,44,62,57,52,34,64,15,37,30,67,59,37,55,33,55,49,47
"239",239,46,40,25,63,39,60,55,48,31,62,15,34,28,67,58,34,52,30,47,47,46.5
"240",240,38,37,23,61,40,55,50,45,30,59,15,32,25,64,51,31,50,28,43,43,41.5
"241",241,35,36,23,55,38,49,47,42,29,57,13,33,24,62,50,27,45,26,40,42,39
"242",242,35,33,22,52,37,46,48,35,30,52,13,33,23,55,45,27,43,25,38,41,36
