"","day","1","2","3","4","5","median"
"149",149,18,9,25,8,26,18
"150",150,20,9,25,8,25,20
"151",151,21,7,25,8,23,21
"152",152,19,8,25,7,22,19
"153",153,18,8,27,8,22,18
"154",154,16,8,27,8,20,16
"155",155,19,10,28,8,21,19
"156",156,20,9,26,8,24,20
"157",157,16,10,24,8,26,16
"158",158,16,11,24,8,26,16
"159",159,17,10,22,7,23,17
"160",160,16,11,22,6,21,16
"161",161,15,11,23,6,23,15
"162",162,13,10,23,5,25,13
"163",163,12,9,24,5,25,12
"164",164,14,8,24,5,24,14
"165",165,14,7,25,3,25,14
"166",166,12,8,25,3,25,12
"167",167,13,9,24,2,25,13
"168",168,14,8,24,2,23,14
"169",169,13,8,24,2,22,13
"170",170,13,8,23,3,21,13
"171",171,14,9,20,4,19,14
"172",172,15,10,17,4,20,15
"173",173,13,9,19,5,17,13
"174",174,13,7,18,6,21,13
"175",175,13,7,19,6,22,13
"176",176,13,8,17,4,22,13
"177",177,14,8,17,4,19,14
"178",178,15,9,17,4,18,15
"179",179,15,9,20,3,14,14
"180",180,17,12,20,3,17,17
"181",181,16,13,21,3,16,16
"182",182,17,14,22,5,17,17
"183",183,17,14,22,3,18,17
"184",184,21,14,22,3,20,20
"185",185,17,12,23,3,22,17
"186",186,15,14,22,3,22,15
"187",187,16,13,23,3,24,16
"188",188,15,13,24,3,25,15
"189",189,13,13,25,3,22,13
"190",190,12,13,24,3,23,13
"191",191,11,13,24,2,24,13
"192",192,11,14,25,2,26,14
"193",193,10,15,26,3,23,15
"194",194,9,15,27,3,25,15
"195",195,8,14,27,5,25,14
"196",196,7,14,26,4,25,14
"197",197,8,14,28,4,24,14
"198",198,11,13,26,3,25,13
"199",199,11,11,28,3,25,11
"200",200,11,11,28,3,22,11
"201",201,10,11,28,3,23,11
"202",202,10,9,30,3,19,10
"203",203,10,9,28,2,20,10
"204",204,10,10,27,1,22,10
"205",205,9,10,25,1,21,10
"206",206,8,8,24,1,22,8
"207",207,9,8,24,1,19,9
"208",208,10,8,24,1,19,10
"209",209,10,9,24,1,22,10
"210",210,8,9,25,1,20,9
"211",211,9,9,23,2,22,9
"212",212,8,10,23,3,23,10
"213",213,9,12,24,3,23,12
"214",214,8,12,23,3,23,12
"215",215,8,12,22,3,24,12
"216",216,8,12,23,3,25,12
"217",217,9,11,21,3,24,11
"218",218,11,11,23,3,28,11
"219",219,12,11,21,3,28,12
"220",220,14,11,21,4,27,14
"221",221,15,9,23,4,25,15
"222",222,14,9,23,3,26,14
"223",223,15,10,19,3,25,15
"224",224,14,11,20,3,25,14
"225",225,14,12,19,3,27,14
"226",226,15,13,20,4,26,15
"227",227,16,13,21,4,24,16
"228",228,16,12,21,5,24,16
"229",229,15,10,22,5,25,15
"230",230,14,10,20,4,24,14
"231",231,17,9,20,3,23,17
"232",232,17,8,21,3,24,17
"233",233,18,8,22,3,27,18
"234",234,20,8,21,4,23,20
"235",235,19,7,22,3,26,19
"236",236,18,7,22,3,27,18
"237",237,18,8,24,3,27,18
"238",238,17,7,23,3,25,17
"239",239,19,7,23,4,25,19
"240",240,22,7,19,4,27,19
"241",241,21,7,20,4,22,20
"242",242,22,7,18,4,22,18
"243",243,24,6,19,3,22,19
"244",244,27,6,20,3,23,20
"245",245,25,6,22,2,20,20
"246",246,24,6,21,2,21,21
"247",247,22,6,22,2,20,20
"248",248,23,6,23,2,16,16
"249",249,22,6,22,2,16,16
"250",250,21,6,21,2,16,16
"251",251,19,6,23,2,14,14
"252",252,19,6,20,2,15,15
"253",253,20,6,18,2,12,12
"254",254,20,6,17,2,12,12
"255",255,20,5,16,2,13,13
"256",256,18,5,19,2,14,14
"257",257,16,5,20,3,14,14
"258",258,13,5,20,5,14,13
"259",259,15,4,21,4,14,14
"260",260,14,3,22,4,13,13
"261",261,14,3,25,4,13,13
"262",262,15,4,27,5,13,13
"263",263,14,4,28,5,15,14
"264",264,13,3,28,6,16,13
"265",265,14,4,27,5,17,14
"266",266,13,3,30,5,19,13
"267",267,16,3,30,5,19,16
"268",268,15,3,28,5,21,15
"269",269,15,4,28,3,22,15
"270",270,17,4,27,3,24,17
"271",271,13,4,28,3,24,13
"272",272,12,4,26,3,26,12
"273",273,12,4,27,3,25,12
"274",274,11,4,26,3,23,11
"275",275,11,3,29,3,23,11
"276",276,10,4,28,2,21,10
"277",277,10,4,30,2,23,10
"278",278,10,3,28,3,25,10
"279",279,8,3,26,4,23,8
"280",280,7,3,24,4,24,7
"281",281,7,3,24,4,24,7
"282",282,7,3,21,5,24,7
"283",283,9,3,22,4,22,9
"284",284,8,2,23,6,21,8
"285",285,11,2,26,6,19,11
"286",286,9,1,26,7,17,9
"287",287,11,1,25,7,17,11
"288",288,11,1,24,7,17,11
"289",289,10,2,24,7,17,10
"290",290,11,3,24,5,17,11
"291",291,12,1,23,4,17,12
"292",292,10,0,26,5,20,10
"293",293,10,2,26,5,18,10
"294",294,10,2,26,4,20,10
"295",295,10,2,26,4,20,10
"296",296,9,1,23,4,20,9
"297",297,11,1,22,4,19,11
"298",298,12,2,24,4,20,12
"299",299,11,2,21,3,21,11
"300",300,13,2,20,3,20,13
"301",301,13,1,18,3,22,13
"302",302,10,1,18,3,25,10
"303",303,7,1,20,3,25,7
"304",304,7,1,18,4,26,7
"305",305,7,1,16,3,26,7
"306",306,10,2,17,3,26,10
"307",307,10,2,20,3,27,10
"308",308,9,2,22,3,25,9
"309",309,10,2,22,3,22,10
"310",310,10,3,20,2,22,10
"311",311,11,3,20,2,23,11
"312",312,11,3,19,2,24,11
"313",313,13,3,21,2,24,13
"314",314,14,3,25,2,24,14
"315",315,14,3,29,2,26,14
"316",316,14,3,29,2,24,14
"317",317,15,3,28,1,24,15
"318",318,16,2,32,1,25,16
"319",319,16,2,34,1,23,16
"320",320,15,1,34,1,25,15
"321",321,14,1,32,2,25,14
"322",322,13,3,34,1,25,13
"323",323,13,4,29,1,24,13
"324",324,14,4,27,1,24,14
"325",325,14,5,25,2,26,14
"326",326,12,5,27,2,24,12
"327",327,12,4,26,2,24,12
"328",328,11,6,25,2,23,11
"329",329,12,6,21,0,22,12
"330",330,17,7,21,0,23,17
"331",331,16,5,22,0,20,16
"332",332,17,5,24,0,17,17
"333",333,17,5,25,0,16,16
"334",334,16,4,25,0,16,16
"335",335,17,4,24,0,17,17
"336",336,18,4,26,0,16,16
"337",337,18,3,28,0,17,17
"338",338,19,3,26,0,15,15
"339",339,19,3,26,1,17,17
"340",340,18,3,24,1,16,16
"341",341,15,2,24,1,15,15
"342",342,14,2,26,1,18,14
"343",343,11,4,26,1,19,11
"344",344,13,4,25,1,19,13
"345",345,12,5,25,3,20,12
"346",346,14,5,23,3,19,14
"347",347,13,5,22,3,18,13
"348",348,12,5,24,3,18,12
"349",349,12,5,23,3,19,12
"350",350,11,4,23,2,18,11
"351",351,10,2,20,2,20,10
"352",352,10,2,18,2,16,10
"353",353,9,1,18,2,13,9
"354",354,9,1,16,3,14,9
"355",355,7,1,14,4,13,7
"356",356,6,1,13,3,12,6
"357",357,5,1,14,2,12,5
"358",358,8,2,13,2,13,8
"359",359,8,2,15,2,14,8
"360",360,7,2,16,2,14,7
"361",361,7,3,15,2,17,7
"362",362,8,3,15,1,17,8
"363",363,8,3,19,1,18,8
"364",364,9,3,20,1,20,9
"365",365,8,3,20,1,20,8
"366",366,10,2,16,0,18,10
"367",367,11,3,15,0,18,11
"368",368,10,3,15,0,21,10
"369",369,10,3,13,0,19,10
"370",370,10,3,10,1,19,10
"371",371,9,3,13,1,19,9
"372",372,8,2,13,1,18,8
"373",373,9,2,15,1,19,9
"374",374,9,1,14,1,18,9
"375",375,9,1,15,1,17,9
"376",376,8,1,16,1,18,8
"377",377,6,1,18,1,17,6
"378",378,7,2,16,1,18,7
"379",379,8,2,16,1,19,8
"380",380,10,2,17,1,23,10
"381",381,10,2,16,1,23,10
"382",382,9,3,17,1,24,9
"383",383,10,3,19,1,26,10
"384",384,11,4,20,1,25,11
"385",385,11,3,21,1,26,11
"386",386,10,2,23,1,24,10
"387",387,10,2,22,1,25,10
"388",388,11,1,21,1,26,11
"389",389,9,1,20,1,23,9
"390",390,8,2,21,1,23,8
"391",391,7,2,21,2,21,7
"392",392,5,2,21,2,19,5
"393",393,5,1,19,2,17,5
"394",394,5,1,19,2,17,5
"395",395,5,1,21,2,16,5
"396",396,6,2,17,1,18,6
"397",397,5,2,19,1,16,5
"398",398,5,2,22,2,15,5
"399",399,5,3,22,2,16,5
"400",400,4,3,21,2,16,4
"401",401,5,3,20,2,18,5
"402",402,6,3,21,2,20,6
"403",403,6,2,19,2,24,6
"404",404,7,2,17,2,23,7
"405",405,8,2,17,2,26,8
"406",406,10,2,19,3,28,10
"407",407,12,3,20,4,27,12
"408",408,15,3,22,4,30,15
"409",409,18,4,25,3,36,18
"410",410,19,4,28,3,39,19
"411",411,21,4,27,3,37,21
"412",412,22,5,32,4,49,22
"413",413,26,5,33,4,56,26
"414",414,32,5,36,4,69,32
"415",415,36,6,57,3,72,36
"416",416,34,6,60,5,79,34
"417",417,37,8,69,5,88,37
"418",418,45,11,78,6,101,45
"419",419,53,12,96,7,107,53
"420",420,61,17,107,7,122,61
"421",421,71,22,119,9,137,71
"422",422,79,23,129,11,151,79
"423",423,90,27,149,14,162,90
"424",424,101,31,167,12,179,101
"425",425,122,40,196,18,202,122
"426",426,136,41,220,20,225,136
"427",427,140,44,251,26,244,140
"428",428,161,49,283,32,275,161
"429",429,206,57,327,39,322,206
"430",430,229,64,374,43,378,229
"431",431,251,79,437,54,428,251
"432",432,291,87,480,65,503,291
"433",433,328,99,550,70,562,328
"434",434,368,114,620,74,656,368
"435",435,382,132,714,84,736,382
"436",436,435,137,824,95,844,435
"437",437,504,154,944,108,958,504
"438",438,605,173,1027,131,1069,605
"439",439,704,197,1180,146,1222,704
"440",440,770,219,1338,163,1375,770
"441",441,893,256,1492,176,1563,893
"442",442,1001,289,1687,205,1777,1001
"443",443,1105,319,1881,243,2017,1105
"444",444,1241,374,2157,263,2269,1241
"445",445,1429,433,2472,292,2562,1429
"446",446,1594,474,2794,349,2912,1594
"447",447,1817,551,3167,405,3238,1817
"448",448,2043,598,3497,459,3574,2043
"449",449,2310,680,3927,518,3974,2310
"450",450,2599,768,4387,614,4413,2599
"451",451,2885,886,4820,694,4878,2885
"452",452,3206,1026,5295,795,5378,3206
"453",453,3658,1155,5817,890,5953,3658
"454",454,4124,1325,6409,1010,6460,4124
"455",455,4649,1477,7043,1148,7055,4649
"456",456,5190,1703,7670,1311,7700,5190
"457",457,5700,1932,8217,1440,8278,5700
"458",458,6215,2181,8918,1636,8955,6215
"459",459,6825,2429,9644,1819,9624,6825
"460",460,7400,2693,10317,2047,10349,7400
"461",461,8088,3024,11024,2284,11053,8088
"462",462,8728,3390,11774,2586,11734,8728
"463",463,9424,3781,12506,2903,12425,9424
"464",464,10124,4191,13189,3218,13091,10124
"465",465,10739,4692,13754,3642,13681,10739
"466",466,11443,5241,14353,4061,14288,11443
"467",467,12078,5774,14849,4525,14798,12078
"468",468,12728,6390,15371,5038,15320,12728
"469",469,13322,6920,15829,5545,15587,13322
"470",470,14013,7566,16181,6164,15915,14013
"471",471,14591,8212,16506,6770,16179,14591
"472",472,15149,8904,16689,7440,16399,15149
"473",473,15642,9523,16863,8094,16577,15642
"474",474,16051,10243,16882,8755,16734,16051
"475",475,16366,10951,16875,9417,16792,16366
"476",476,16617,11700,16838,10087,16816,16617
"477",477,16785,12439,16735,10791,16721,16721
"478",478,16976,13114,16636,11536,16591,16591
"479",479,17070,13706,16462,12269,16367,16367
"480",480,17045,14343,16242,12928,16107,16107
"481",481,16994,14833,16006,13540,15844,15844
"482",482,16840,15310,15657,14055,15443,15443
"483",483,16663,15782,15241,14636,15042,15241
"484",484,16450,16185,14922,15096,14656,15096
"485",485,16242,16546,14518,15479,14221,15479
"486",486,16005,16820,14119,15866,13812,15866
"487",487,15666,17033,13695,16208,13370,15666
"488",488,15329,17078,13199,16529,12905,15329
"489",489,14880,17110,12692,16752,12523,14880
"490",490,14382,17059,12207,16891,12101,14382
"491",491,13918,16927,11729,16872,11607,13918
"492",492,13424,16835,11281,16848,11152,13424
"493",493,12954,16648,10799,16853,10642,12954
"494",494,12481,16442,10330,16686,10182,12481
"495",495,11989,16130,9869,16509,9723,11989
"496",496,11575,15824,9431,16387,9296,11575
"497",497,11118,15435,8988,16185,8880,11118
"498",498,10605,15049,8595,15916,8460,10605
"499",499,10111,14656,8170,15473,8044,10111
"500",500,9712,14203,7797,15143,7679,9712
"501",501,9332,13784,7439,14757,7286,9332
"502",502,8921,13382,7088,14333,6883,8921
"503",503,8490,12923,6739,13881,6561,8490
"504",504,8103,12485,6363,13420,6238,8103
"505",505,7706,12068,6038,12999,5916,7706
"506",506,7348,11619,5682,12528,5596,7348
"507",507,6995,11186,5395,12029,5298,6995
"508",508,6630,10712,5090,11536,4987,6630
"509",509,6288,10214,4843,11024,4673,6288
"510",510,5952,9745,4592,10538,4414,5952
"511",511,5642,9312,4351,10059,4149,5642
"512",512,5368,8890,4110,9606,3919,5368
"513",513,5081,8433,3910,9217,3683,5081
"514",514,4805,8034,3683,8797,3473,4805
"515",515,4549,7672,3467,8401,3282,4549
"516",516,4297,7273,3258,7976,3090,4297
"517",517,4036,6961,3074,7589,2895,4036
"518",518,3794,6563,2891,7190,2726,3794
"519",519,3600,6214,2724,6844,2564,3600
"520",520,3364,5882,2558,6460,2417,3364
"521",521,3169,5579,2393,6163,2279,3169
"522",522,2984,5318,2254,5840,2164,2984
"523",523,2810,5062,2103,5533,2029,2810
"524",524,2649,4762,1966,5267,1898,2649
"525",525,2495,4457,1853,4977,1792,2495
"526",526,2330,4195,1736,4712,1673,2330
"527",527,2188,3933,1632,4459,1576,2188
"528",528,2061,3728,1534,4203,1495,2061
"529",529,1949,3499,1446,3983,1402,1949
"530",530,1832,3294,1359,3756,1319,1832
"531",531,1721,3110,1251,3539,1228,1721
"532",532,1608,2903,1164,3325,1155,1608
"533",533,1510,2743,1087,3128,1089,1510
"534",534,1420,2562,1039,2955,1024,1420
"535",535,1351,2419,971,2799,964,1351
"536",536,1270,2255,922,2627,903,1270
"537",537,1198,2139,859,2470,836,1198
"538",538,1131,2005,812,2320,778,1131
"539",539,1073,1898,759,2170,727,1073
"540",540,1016,1806,695,2029,684,1016
"541",541,957,1683,649,1894,650,957
"542",542,906,1581,611,1797,609,906
"543",543,844,1476,573,1681,569,844
"544",544,796,1377,529,1574,541,796
"545",545,742,1283,491,1490,499,742
"546",546,686,1202,451,1404,459,686
"547",547,630,1124,420,1316,426,630
"548",548,592,1066,397,1252,397,592
"549",549,557,991,373,1167,370,557
"550",550,528,931,349,1086,347,528
