"","day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","median"
"54",54,50,78,95,44,50,44,47,79,87,58,116,46,108,47,29,115,48,109,72,80,65
"55",55,58,87,105,50,54,49,60,93,101,62,131,63,128,58,35,127,58,121,84,89,73.5
"56",56,61,99,114,59,60,54,66,93,114,71,151,70,139,65,37,141,72,144,90,100,81
"57",57,71,111,130,65,83,64,64,107,136,86,189,79,165,77,37,154,81,169,96,123,91
"58",58,82,124,158,77,91,70,74,133,152,90,204,92,200,82,47,173,89,184,104,141,98
"59",59,103,141,176,90,108,81,78,143,177,101,235,107,214,95,51,213,104,217,124,155,116
"60",60,117,156,190,98,121,91,92,163,201,116,273,124,244,102,55,237,125,255,139,184,132
"61",61,143,176,222,111,142,106,108,186,231,146,306,146,292,111,59,270,141,273,167,208,156.5
"62",62,172,216,259,120,167,128,125,214,260,159,361,174,333,132,66,308,163,304,186,236,180
"63",63,189,246,289,136,191,141,133,252,279,188,426,208,378,149,81,356,189,354,215,255,211.5
"64",64,219,281,318,149,221,167,156,289,327,206,479,237,423,172,95,413,209,406,233,292,235
"65",65,246,327,358,171,249,177,178,332,377,229,555,271,467,185,105,463,232,447,259,335,265
"66",66,269,372,388,187,288,195,204,359,423,250,602,298,514,214,116,527,262,487,290,368,294
"67",67,303,427,433,201,324,223,229,395,471,272,670,330,583,228,142,594,286,517,318,406,327
"68",68,341,452,478,220,360,240,250,424,501,306,698,346,640,251,156,649,306,575,340,448,353
"69",69,370,492,509,228,382,259,263,456,554,334,776,385,701,278,171,696,332,641,359,497,383.5
"70",70,404,523,562,259,425,282,284,500,621,365,851,417,761,303,185,770,375,694,394,536,421
"71",71,435,572,628,284,450,295,293,549,678,392,929,463,837,333,197,830,409,780,431,582,456.5
"72",72,473,635,696,312,498,323,330,593,741,426,1030,504,915,365,226,902,434,859,482,617,501
"73",73,503,688,749,337,550,353,362,628,808,440,1097,538,987,404,232,954,481,949,515,699,544
"74",74,529,738,795,358,585,385,381,685,874,481,1177,569,1041,425,256,1008,533,1032,555,758,577
"75",75,586,788,843,368,623,412,403,737,918,525,1288,627,1127,448,282,1089,582,1108,607,822,625
"76",76,629,853,894,397,658,448,429,798,977,570,1383,670,1215,484,293,1176,627,1199,652,874,664
"77",77,681,920,982,419,702,472,468,878,1063,618,1492,711,1320,512,308,1261,647,1315,690,924,706.5
"78",78,718,986,1039,455,771,499,500,930,1131,654,1607,758,1422,555,322,1350,699,1392,740,1017,764.5
"79",79,769,1046,1122,501,794,524,534,966,1207,693,1726,799,1505,594,347,1427,746,1493,809,1092,804
"80",80,829,1103,1222,531,855,577,565,1034,1296,733,1840,852,1609,650,387,1553,786,1603,858,1160,856.5
"81",81,884,1193,1276,566,911,610,589,1072,1354,768,1969,899,1710,696,414,1666,838,1703,908,1267,909.5
"82",82,946,1278,1362,615,978,664,657,1161,1485,811,2083,962,1791,741,466,1783,890,1802,986,1338,982
"83",83,1007,1374,1446,636,1053,720,695,1255,1567,862,2189,1021,1939,795,512,1909,955,1919,1033,1446,1043
"84",84,1061,1458,1545,688,1116,763,743,1330,1673,921,2292,1068,2089,839,546,1997,1013,2015,1115,1525,1115.5
"85",85,1129,1520,1648,726,1186,815,799,1445,1748,972,2446,1148,2221,885,579,2113,1062,2128,1202,1642,1194
"86",86,1232,1618,1731,770,1277,876,860,1528,1872,1031,2593,1240,2390,962,635,2233,1124,2247,1287,1741,1282
"87",87,1335,1695,1844,840,1356,926,934,1623,1988,1119,2718,1311,2486,987,683,2379,1196,2380,1371,1847,1363.5
"88",88,1392,1803,1915,908,1433,981,992,1707,2087,1208,2875,1415,2633,1070,722,2531,1265,2551,1459,1956,1446
"89",89,1484,1907,2041,981,1521,1051,1080,1788,2236,1304,3031,1500,2822,1149,770,2720,1348,2741,1564,2087,1542.5
"90",90,1560,1998,2188,1007,1642,1119,1147,1900,2385,1390,3225,1603,2958,1232,791,2865,1426,2898,1645,2211,1643.5
"91",91,1666,2149,2294,1092,1734,1216,1226,2030,2538,1473,3401,1705,3138,1272,840,3052,1521,3019,1775,2326,1754.5
"92",92,1754,2289,2433,1151,1829,1295,1284,2134,2675,1582,3585,1798,3308,1332,911,3197,1583,3172,1890,2469,1859.5
"93",93,1875,2408,2551,1211,1941,1395,1385,2280,2824,1667,3775,1905,3501,1383,961,3354,1681,3336,1986,2608,1963.5
"94",94,1990,2558,2694,1288,2068,1511,1479,2436,2979,1770,4000,1995,3671,1478,1014,3483,1799,3491,2116,2759,2092
"95",95,2140,2648,2867,1375,2188,1623,1572,2570,3163,1867,4150,2120,3846,1587,1067,3676,1932,3666,2264,2870,2226
"96",96,2288,2781,3001,1483,2298,1699,1674,2710,3317,1951,4329,2223,4020,1694,1124,3843,2047,3829,2394,3026,2346
"97",97,2432,2942,3183,1551,2414,1792,1773,2879,3514,2081,4542,2324,4208,1749,1211,4036,2195,4048,2502,3169,2467
"98",98,2556,3119,3382,1643,2544,1882,1865,3050,3741,2206,4742,2461,4376,1851,1271,4245,2320,4237,2614,3364,2585
"99",99,2697,3276,3532,1763,2705,1985,1983,3239,3939,2356,4953,2567,4572,1992,1328,4428,2467,4480,2751,3524,2728
"100",100,2809,3417,3772,1830,2894,2075,2132,3395,4114,2504,5189,2714,4770,2077,1427,4625,2592,4643,2904,3676,2899
"101",101,2935,3669,3981,1931,3094,2195,2262,3541,4318,2621,5420,2868,4938,2205,1517,4818,2751,4830,3077,3894,3085.5
"102",102,3073,3871,4195,2073,3272,2335,2426,3706,4537,2764,5611,3024,5188,2346,1626,4988,2877,5024,3214,4109,3243
"103",103,3256,4088,4374,2141,3427,2497,2535,3881,4695,2874,5835,3178,5426,2490,1746,5169,3033,5255,3371,4330,3399
"104",104,3367,4270,4554,2291,3598,2625,2658,4098,4957,3037,6003,3357,5647,2599,1849,5445,3204,5428,3533,4518,3565.5
"105",105,3548,4465,4744,2407,3762,2782,2768,4320,5213,3203,6211,3497,5871,2718,1957,5675,3412,5664,3759,4736,3760.5
"106",106,3734,4629,4955,2529,4016,2890,2950,4504,5453,3335,6468,3627,6022,2894,2080,5928,3561,5860,3949,4949,3982.5
"107",107,3971,4864,5170,2645,4218,3043,3120,4690,5714,3543,6669,3825,6283,3069,2213,6142,3727,6098,4119,5126,4168.5
"108",108,4152,5164,5323,2809,4428,3222,3236,4871,5914,3745,6802,4007,6482,3295,2330,6364,3912,6330,4323,5362,4375.5
"109",109,4346,5343,5543,2967,4592,3401,3411,5108,6098,3931,7029,4211,6786,3478,2484,6628,4067,6490,4498,5527,4545
"110",110,4528,5598,5768,3158,4847,3546,3559,5324,6289,4105,7262,4419,6977,3673,2594,6835,4284,6757,4653,5765,4750
"111",111,4743,5765,5978,3313,5014,3687,3723,5545,6531,4346,7418,4647,7206,3895,2712,7041,4499,7017,4869,5978,4941.5
"112",112,4983,5970,6204,3515,5182,3867,3909,5771,6736,4599,7630,4861,7355,4046,2887,7287,4660,7200,5086,6198,5134
"113",113,5167,6169,6411,3720,5419,4060,4133,5927,6931,4813,7810,5108,7512,4230,3041,7461,4890,7434,5355,6406,5387
"114",114,5418,6345,6561,3858,5609,4210,4335,6128,7163,5036,8026,5328,7703,4415,3183,7600,5108,7603,5586,6600,5597.5
"115",115,5629,6583,6771,4056,5838,4468,4543,6331,7362,5240,8219,5564,7871,4613,3341,7778,5292,7760,5811,6777,5824.5
"116",116,5865,6783,7005,4231,6093,4748,4773,6557,7601,5442,8374,5685,7986,4839,3511,7931,5488,7929,6043,6960,6068
"117",117,6086,6985,7109,4413,6274,4890,5009,6816,7791,5658,8510,5901,8158,5029,3652,8157,5717,8078,6273,7129,6273.5
"118",118,6299,7254,7295,4680,6445,5094,5222,7026,7956,5898,8643,6120,8304,5225,3839,8257,5849,8219,6476,7339,6460.5
"119",119,6537,7493,7377,4884,6674,5305,5384,7210,8102,6105,8780,6353,8462,5405,4033,8452,6061,8354,6762,7504,6718
"120",120,6763,7708,7578,5080,6904,5507,5615,7444,8252,6268,8891,6612,8586,5596,4203,8630,6254,8501,7017,7680,6960.5
"121",121,6986,7862,7814,5298,7150,5726,5781,7603,8405,6496,9002,6834,8692,5780,4424,8757,6527,8672,7236,7830,7193
"122",122,7099,8096,7948,5497,7340,5952,6003,7775,8570,6661,9086,7073,8791,5986,4575,8884,6707,8825,7476,7997,7408
"123",123,7318,8204,8130,5727,7511,6161,6237,7935,8654,6773,9118,7299,8928,6215,4735,8891,6888,8943,7707,8162,7609
"124",124,7521,8402,8297,5886,7675,6363,6443,8156,8758,6969,9142,7494,9027,6417,4953,8984,7091,9046,7882,8272,7778.5
"125",125,7661,8596,8440,6097,7850,6556,6681,8330,8874,7123,9171,7743,9090,6667,5132,9118,7341,9109,8085,8455,7967.5
"126",126,7827,8731,8579,6306,8039,6769,6906,8456,8925,7264,9264,7934,9127,6880,5317,9215,7494,9215,8226,8578,8132.5
"127",127,7951,8884,8691,6547,8178,6937,7138,8600,9090,7471,9283,8083,9153,7039,5546,9282,7667,9254,8364,8695,8271
"128",128,8077,8944,8774,6796,8311,7144,7339,8712,9183,7659,9308,8298,9200,7266,5783,9320,7885,9270,8462,8812,8386.5
"129",129,8250,9008,8867,7120,8465,7337,7511,8832,9176,7877,9353,8444,9209,7457,5998,9345,8067,9292,8588,8949,8526.5
"130",130,8428,9090,8959,7256,8609,7542,7648,8925,9160,8025,9282,8596,9206,7644,6194,9343,8247,9292,8728,9007,8668.5
"131",131,8585,9192,9034,7492,8709,7693,7835,8975,9272,8178,9196,8658,9203,7782,6437,9255,8336,9288,8879,9088,8794
"132",132,8738,9221,9100,7653,8900,7887,8017,9091,9306,8356,9125,8789,9145,7940,6656,9239,8439,9213,8954,9168,8927
"133",133,8814,9286,9153,7825,9042,8059,8159,9203,9283,8466,9092,8893,9064,8066,6858,9225,8562,9142,9084,9186,9053
"134",134,8900,9303,9177,8039,9133,8246,8302,9216,9290,8569,9080,9021,8985,8198,7014,9163,8703,9098,9184,9230,9050.5
"135",135,8937,9282,9223,8215,9154,8404,8464,9303,9185,8673,8976,9133,8933,8294,7171,9105,8847,9078,9212,9281,9027
"136",136,9025,9241,9192,8382,9186,8504,8539,9339,9171,8790,8856,9180,8838,8406,7339,9085,8942,9045,9211,9314,9035
"137",137,9071,9255,9165,8531,9199,8554,8652,9308,9082,8856,8779,9275,8796,8521,7489,8986,8974,8957,9280,9338,8980
"138",138,9145,9262,9189,8626,9241,8619,8740,9304,9038,8951,8661,9288,8681,8668,7666,8908,8975,8893,9317,9274,8963
"139",139,9239,9250,9140,8756,9204,8750,8845,9295,8986,9006,8464,9287,8583,8773,7881,8838,8974,8725,9342,9296,8980
"140",140,9271,9210,9065,8862,9219,8827,8969,9263,8956,9086,8326,9350,8492,8817,8072,8758,9045,8602,9289,9176,9007
"141",141,9281,9143,8997,8946,9208,8939,9022,9166,8869,9069,8204,9396,8392,8948,8212,8666,9073,8482,9281,9110,9009.5
"142",142,9291,9075,8927,8978,9163,8995,9071,9060,8767,9133,8048,9299,8238,9019,8395,8503,9069,8340,9287,9032,9025.5
"143",143,9222,9069,8800,9043,9116,9039,9110,8965,8656,9155,7894,9278,8120,9085,8481,8409,9034,8201,9264,8917,9036.5
"144",144,9227,8944,8693,9108,9018,9133,9113,8863,8540,9097,7706,9251,7984,9135,8626,8230,9029,8082,9240,8798,8981
"145",145,9190,8778,8626,9139,8934,9122,9109,8805,8404,9077,7538,9252,7902,9114,8719,8078,9071,7915,9194,8703,8869.5
"146",146,9114,8668,8471,9199,8899,9164,9114,8772,8299,8990,7384,9165,7685,9113,8774,7908,8992,7778,9114,8592,8836.5
"147",147,9002,8537,8296,9234,8753,9202,9098,8642,8104,8949,7202,9121,7519,9137,8858,7746,8881,7579,9015,8440,8805.5
"148",148,8956,8405,8197,9209,8685,9187,9093,8521,7972,8928,6987,8975,7365,9114,8889,7540,8799,7386,8943,8255,8742
"149",149,8893,8258,8013,9230,8563,9160,9014,8362,7845,8821,6798,8846,7218,9054,8999,7398,8737,7221,8860,8076,8650
"150",150,8863,8056,7830,9198,8413,9121,8943,8258,7610,8768,6600,8762,7049,8949,9073,7218,8710,7080,8707,7901,8560
"151",151,8739,7878,7659,9071,8257,9087,8861,8128,7445,8639,6434,8664,6934,8843,9073,7016,8580,6942,8557,7753,8407
"152",152,8627,7733,7517,9058,8118,9014,8777,7986,7235,8573,6233,8584,6794,8758,9095,6842,8486,6752,8380,7569,8249
"153",153,8478,7527,7338,8977,8012,8928,8731,7795,7034,8475,6081,8413,6597,8666,9063,6596,8325,6571,8249,7439,8130.5
"154",154,8356,7381,7144,8919,7844,8806,8631,7657,6865,8388,5929,8297,6378,8570,9092,6379,8183,6394,8074,7269,7959
"155",155,8227,7199,6967,8833,7679,8795,8514,7455,6678,8236,5761,8150,6199,8462,9129,6153,8080,6269,7926,7100,7802.5
"156",156,8051,7040,6787,8756,7531,8693,8417,7272,6535,8123,5587,7958,5972,8317,9069,6013,7976,6033,7762,6900,7646.5
"157",157,7899,6827,6591,8587,7382,8570,8257,7055,6368,7973,5402,7816,5796,8218,9046,5842,7811,5861,7601,6703,7491.5
"158",158,7674,6721,6441,8528,7254,8460,8105,6856,6226,7803,5229,7660,5615,8018,8914,5684,7674,5679,7427,6498,7340.5
"159",159,7464,6570,6286,8383,7037,8262,7937,6699,6050,7617,5127,7518,5455,7909,8838,5509,7582,5482,7285,6324,7161
"160",160,7309,6395,6095,8237,6872,8110,7826,6494,5883,7489,4937,7337,5275,7806,8739,5339,7422,5291,7104,6105,6988
"161",161,7147,6289,5944,8089,6651,7955,7632,6327,5689,7321,4752,7106,5132,7664,8634,5201,7258,5098,6930,5943,6790.5
"162",162,6987,6066,5766,7907,6458,7730,7469,6121,5514,7157,4598,6924,4963,7511,8490,5080,7090,4925,6803,5736,6630.5
"163",163,6790,5883,5608,7731,6305,7625,7278,5961,5337,6965,4402,6736,4799,7413,8302,4883,6865,4741,6587,5592,6446
"164",164,6587,5684,5475,7599,6139,7451,7157,5753,5178,6742,4236,6538,4633,7289,8182,4708,6662,4581,6424,5389,6281.5
"165",165,6422,5495,5285,7464,5966,7229,6964,5580,5038,6547,4072,6329,4479,7139,8045,4552,6524,4386,6175,5211,6070.5
"166",166,6258,5295,5119,7258,5802,7012,6801,5418,4867,6397,3912,6142,4322,6995,7839,4370,6348,4226,5992,5073,5897
"167",167,6101,5138,4935,7121,5628,6885,6583,5256,4719,6204,3763,5981,4179,6827,7714,4228,6158,4079,5827,4899,5727.5
"168",168,5888,4963,4807,6996,5486,6725,6410,5064,4535,6007,3614,5806,4004,6601,7581,4072,5974,3932,5672,4750,5579
"169",169,5722,4823,4657,6770,5300,6556,6226,4927,4344,5837,3448,5621,3840,6395,7427,3972,5834,3772,5498,4549,5399
"170",170,5531,4679,4491,6613,5129,6394,6017,4765,4196,5659,3309,5427,3684,6193,7197,3827,5664,3628,5319,4391,5224
"171",171,5331,4518,4320,6443,4965,6191,5852,4611,4035,5494,3160,5251,3496,6014,7034,3673,5466,3489,5133,4225,5049
"172",172,5159,4345,4192,6261,4823,6012,5677,4500,3849,5323,3038,5055,3354,5848,6867,3542,5268,3349,5016,4076,4919.5
"173",173,4975,4216,4063,6104,4663,5823,5515,4340,3699,5162,2912,4884,3190,5671,6706,3389,5138,3221,4813,3931,4738
"174",174,4795,4094,3926,5942,4500,5647,5352,4202,3529,4982,2784,4701,3063,5502,6494,3268,4949,3117,4634,3776,4567
"175",175,4581,3916,3769,5720,4342,5481,5229,4073,3447,4807,2689,4556,2925,5323,6358,3155,4799,2991,4415,3627,4378.5
"176",176,4442,3772,3641,5550,4201,5317,5063,3925,3320,4617,2598,4445,2804,5133,6206,3039,4602,2866,4291,3502,4246
"177",177,4328,3603,3465,5421,4072,5138,4921,3771,3202,4469,2495,4311,2685,4998,6055,2903,4408,2738,4110,3366,4091
"178",178,4163,3467,3307,5263,3928,4985,4757,3604,3095,4309,2401,4182,2568,4844,5895,2779,4267,2632,3957,3273,3942.5
"179",179,4026,3350,3148,5062,3775,4824,4586,3461,2979,4158,2299,4037,2452,4669,5725,2701,4091,2542,3804,3130,3789.5
"180",180,3876,3210,3028,4928,3628,4602,4419,3329,2884,4016,2178,3868,2342,4504,5583,2586,3947,2434,3646,3002,3637
"181",181,3733,3077,2905,4750,3469,4433,4284,3178,2786,3853,2080,3749,2249,4385,5446,2481,3814,2346,3524,2904,3496.5
"182",182,3609,2958,2821,4594,3332,4297,4145,3036,2640,3698,1994,3607,2156,4235,5278,2346,3690,2256,3399,2794,3365.5
"183",183,3475,2831,2699,4450,3180,4144,3994,2908,2527,3587,1916,3490,2066,4051,5103,2236,3536,2155,3264,2660,3222
"184",184,3336,2707,2571,4307,3058,3994,3846,2798,2429,3463,1843,3353,1981,3896,4902,2137,3386,2028,3148,2548,3103
"185",185,3185,2588,2461,4135,2939,3836,3687,2672,2317,3271,1777,3208,1897,3746,4764,2068,3232,1937,3029,2454,2984
"186",186,3048,2494,2372,4012,2820,3704,3549,2552,2234,3158,1684,3064,1813,3597,4620,1970,3110,1847,2895,2343,2857.5
"187",187,2935,2372,2282,3849,2703,3551,3397,2411,2128,3020,1640,2948,1735,3441,4444,1884,2980,1775,2771,2259,2737
"188",188,2835,2278,2175,3716,2579,3459,3278,2303,2042,2903,1559,2852,1658,3329,4237,1790,2867,1725,2690,2139,2634.5
"189",189,2715,2178,2082,3580,2479,3334,3156,2209,1956,2771,1498,2767,1591,3204,4049,1702,2743,1635,2594,2065,2536.5
"190",190,2613,2095,1992,3477,2392,3188,3060,2111,1854,2653,1442,2642,1512,3073,3925,1609,2623,1564,2475,1985,2433.5
"191",191,2495,2011,1918,3346,2268,3073,2954,2020,1767,2573,1373,2523,1453,2959,3802,1528,2529,1487,2376,1892,2322
"192",192,2426,1936,1814,3229,2174,2950,2859,1924,1703,2472,1298,2405,1378,2813,3641,1463,2438,1431,2265,1811,2219.5
"193",193,2320,1851,1741,3087,2104,2854,2745,1853,1610,2394,1262,2271,1315,2703,3497,1390,2339,1356,2179,1727,2141.5
"194",194,2231,1776,1644,2929,2037,2747,2621,1780,1542,2312,1214,2187,1243,2601,3376,1317,2255,1299,2095,1648,2066
"195",195,2123,1680,1584,2796,1958,2623,2505,1705,1485,2194,1146,2119,1203,2532,3269,1258,2152,1238,1994,1586,1976
"196",196,2030,1592,1528,2712,1868,2498,2413,1629,1435,2104,1096,2035,1156,2406,3163,1217,2056,1164,1915,1515,1891.5
"197",197,1965,1493,1466,2594,1789,2385,2300,1565,1384,2006,1045,1945,1100,2319,3045,1149,1979,1109,1840,1435,1814.5
"198",198,1869,1421,1396,2480,1716,2283,2219,1507,1309,1915,994,1863,1042,2219,2929,1106,1887,1055,1773,1385,1744.5
"199",199,1799,1354,1336,2387,1645,2157,2089,1456,1248,1845,950,1784,1003,2126,2809,1060,1789,997,1688,1332,1666.5
"200",200,1713,1295,1295,2280,1577,2045,1973,1401,1177,1758,913,1710,950,2047,2689,1005,1698,941,1613,1274,1595
"201",201,1633,1220,1243,2180,1516,1940,1887,1328,1127,1705,859,1625,894,1967,2601,953,1630,890,1538,1235,1527
"202",202,1557,1151,1191,2075,1453,1824,1819,1261,1069,1646,821,1537,851,1896,2494,896,1587,839,1461,1167,1457
"203",203,1496,1097,1137,1988,1361,1752,1741,1214,1034,1586,774,1465,799,1791,2390,854,1522,777,1392,1127,1376.5
"204",204,1435,1039,1077,1905,1320,1679,1649,1150,986,1527,727,1395,760,1711,2274,802,1472,745,1347,1064,1333.5
"205",205,1382,996,1041,1814,1266,1581,1589,1094,937,1435,693,1326,721,1646,2204,772,1378,716,1281,1013,1273.5
"206",206,1309,953,985,1738,1214,1502,1521,1029,878,1368,669,1252,686,1560,2104,721,1321,697,1245,976,1229.5
"207",207,1249,912,938,1635,1150,1398,1472,987,824,1282,632,1209,654,1501,2037,688,1263,669,1190,937,1170
"208",208,1178,873,880,1552,1097,1333,1394,948,776,1234,599,1142,619,1437,1941,660,1197,648,1146,893,1119.5
"209",209,1129,844,838,1464,1044,1257,1317,895,742,1166,577,1076,599,1368,1869,611,1132,620,1093,848,1060
"210",210,1074,818,823,1398,983,1201,1262,843,700,1108,550,1022,566,1298,1788,580,1073,586,1063,812,1002.5
"211",211,1043,768,773,1339,933,1141,1191,811,677,1063,523,953,530,1224,1719,549,1027,555,1015,777,943
"212",212,997,736,747,1272,878,1090,1133,779,655,1021,497,904,506,1158,1647,530,976,535,967,733,891
"213",213,959,702,701,1225,846,1048,1087,736,610,984,466,879,489,1107,1574,505,928,510,926,684,862.5
"214",214,906,664,676,1166,813,1011,1034,697,586,934,447,828,461,1051,1499,476,882,472,879,651,820.5
"215",215,850,630,647,1118,764,970,990,646,561,895,427,802,441,1022,1425,452,834,459,848,612,783
"216",216,806,593,621,1080,728,932,940,620,536,851,412,780,414,979,1359,428,798,434,803,572,754
"217",217,770,560,579,1039,700,904,888,586,507,808,391,744,388,940,1296,407,758,421,757,545,722
"218",218,729,533,554,986,664,862,850,562,463,766,367,713,371,890,1247,385,703,402,718,511,683.5
"219",219,706,507,530,956,630,823,819,543,437,714,340,685,352,855,1185,363,676,374,681,472,653
"220",220,675,472,498,906,600,786,783,521,415,667,314,654,342,827,1150,353,645,358,641,441,620.5
"221",221,639,445,474,859,584,740,739,499,392,623,301,616,324,791,1093,333,624,339,611,426,597.5
"222",222,594,416,462,817,548,702,709,477,371,600,288,587,311,763,1040,315,582,326,588,404,565
"223",223,575,395,440,776,520,658,661,449,351,575,275,557,292,718,989,303,560,312,558,385,538.5
"224",224,550,371,418,735,484,627,641,425,334,535,261,527,270,669,933,286,528,303,548,365,505.5
"225",225,514,346,389,696,470,596,623,411,322,507,244,501,252,637,899,268,503,288,518,345,485.5
"226",226,486,334,367,683,444,570,595,400,312,483,233,483,247,606,853,254,481,270,489,329,462.5
"227",227,470,311,344,645,416,553,563,379,298,459,227,456,238,578,813,244,455,253,469,312,435.5
"228",228,453,299,322,616,391,515,541,369,280,439,210,424,234,550,764,231,431,245,439,291,407.5
"229",229,422,281,305,584,376,490,516,348,263,416,201,409,219,522,732,218,405,228,425,275,390.5
"230",230,407,270,284,564,350,466,492,324,245,393,189,382,210,506,692,210,374,213,409,260,362
"231",231,379,260,271,525,328,431,471,312,233,375,170,371,202,488,653,203,355,199,395,248,341.5
"232",232,361,250,260,495,309,413,448,290,222,350,157,354,195,464,629,191,339,189,385,234,324
"233",233,343,233,253,471,295,392,435,274,213,330,151,339,183,445,598,179,321,180,369,227,308
"234",234,327,221,240,441,271,374,413,257,202,314,145,324,168,427,561,175,296,164,349,218,283.5
