"","day","1","2","3","4","5","median"
"149",149,1,1,4,1,3,1
"150",150,0,1,3,1,3,1
"151",151,0,1,2,1,3,1
"152",152,0,1,2,1,4,1
"153",153,0,1,2,1,4,1
"154",154,0,0,2,1,5,1
"155",155,0,0,2,1,4,1
"156",156,0,0,2,2,4,2
"157",157,0,0,2,3,5,2
"158",158,0,0,2,3,5,2
"159",159,0,1,2,3,4,2
"160",160,0,1,2,4,5,2
"161",161,0,1,3,3,3,3
"162",162,0,1,3,3,3,3
"163",163,0,2,3,3,3,3
"164",164,0,2,3,3,3,3
"165",165,0,2,3,3,3,3
"166",166,0,2,3,3,3,3
"167",167,0,2,3,3,3,3
"168",168,0,2,2,1,1,1
"169",169,1,2,3,1,1,1
"170",170,1,2,2,1,0,1
"171",171,1,2,2,0,0,1
"172",172,2,2,2,0,0,2
"173",173,2,2,2,0,0,2
"174",174,3,2,2,1,1,2
"175",175,2,2,2,1,1,2
"176",176,2,2,2,1,1,2
"177",177,2,2,2,1,2,2
"178",178,2,2,2,1,2,2
"179",179,2,4,2,1,1,2
"180",180,2,3,2,1,1,2
"181",181,2,3,2,1,1,2
"182",182,3,3,2,1,1,2
"183",183,4,2,1,1,1,1
"184",184,3,3,1,1,1,1
"185",185,3,2,0,1,1,1
"186",186,4,2,0,1,1,1
"187",187,3,2,0,1,1,1
"188",188,3,1,0,1,1,1
"189",189,3,1,0,2,1,1
"190",190,3,1,0,2,1,1
"191",191,2,0,0,2,1,1
"192",192,3,0,0,2,1,1
"193",193,2,0,0,2,1,1
"194",194,2,0,0,2,1,1
"195",195,2,0,0,2,1,1
"196",196,2,0,0,2,1,1
"197",197,2,0,0,1,1,1
"198",198,2,0,0,1,1,1
"199",199,2,0,0,1,0,0
"200",200,3,0,0,1,0,0
"201",201,2,0,0,2,0,0
"202",202,2,1,0,2,0,1
"203",203,2,1,0,2,0,1
"204",204,2,1,0,2,0,1
"205",205,2,1,0,2,0,1
"206",206,2,2,0,2,0,2
"207",207,2,2,0,2,0,2
"208",208,1,2,0,2,0,1
"209",209,1,2,0,2,0,1
"210",210,2,2,0,2,0,2
"211",211,3,2,0,2,0,2
"212",212,4,2,0,2,0,2
"213",213,4,2,0,2,0,2
"214",214,4,2,0,2,0,2
"215",215,4,2,0,2,0,2
"216",216,4,1,0,2,0,1
"217",217,4,1,0,2,0,1
"218",218,5,1,0,2,0,1
"219",219,5,1,0,1,0,1
"220",220,5,0,0,1,0,0
"221",221,5,0,0,1,0,0
"222",222,5,0,0,0,0,0
"223",223,5,0,0,0,0,0
"224",224,5,0,0,0,0,0
"225",225,4,0,0,0,0,0
"226",226,4,0,0,0,0,0
"227",227,5,0,0,0,0,0
"228",228,4,0,0,0,0,0
"229",229,4,1,0,0,0,0
"230",230,3,1,0,0,0,0
"231",231,3,0,0,0,0,0
"232",232,3,0,0,0,0,0
"233",233,3,0,0,0,0,0
"234",234,3,0,0,0,0,0
"235",235,2,0,0,0,0,0
"236",236,2,0,0,0,0,0
"237",237,1,0,0,0,0,0
"238",238,1,0,0,0,0,0
"239",239,1,0,0,0,0,0
"240",240,1,0,0,0,0,0
"241",241,0,0,0,0,0,0
"242",242,0,0,0,0,0,0
"243",243,0,0,0,0,0,0
"244",244,0,0,0,0,0,0
"245",245,0,0,0,0,0,0
"246",246,0,0,0,0,0,0
"247",247,0,0,0,0,0,0
"248",248,0,0,0,0,0,0
"249",249,0,0,0,0,0,0
"250",250,0,0,0,0,0,0
"251",251,0,0,0,0,0,0
"252",252,0,0,0,0,0,0
"253",253,0,0,0,0,0,0
"254",254,0,0,0,0,0,0
"255",255,0,0,0,0,0,0
"256",256,0,0,0,0,0,0
"257",257,0,0,0,0,0,0
"258",258,0,0,0,0,0,0
"259",259,0,0,0,0,0,0
"260",260,0,0,0,0,0,0
"261",261,0,0,0,0,0,0
"262",262,0,0,0,0,0,0
"263",263,0,0,0,0,0,0
"264",264,0,0,0,0,0,0
"265",265,1,0,0,0,0,0
"266",266,1,0,0,0,0,0
"267",267,1,0,0,0,0,0
"268",268,1,0,0,0,0,0
"269",269,1,0,0,0,0,0
"270",270,1,0,0,0,0,0
"271",271,1,1,0,0,0,0
"272",272,1,1,0,0,0,0
"273",273,1,1,0,0,0,0
"274",274,1,1,0,0,0,0
"275",275,1,1,0,0,0,0
"276",276,1,1,0,0,0,0
"277",277,1,1,0,0,0,0
"278",278,1,1,0,0,0,0
"279",279,1,1,0,0,0,0
"280",280,1,1,0,0,0,0
"281",281,1,1,0,0,0,0
"282",282,1,1,0,0,0,0
"283",283,1,1,0,0,0,0
"284",284,1,1,0,0,0,0
"285",285,0,1,0,0,0,0
"286",286,0,1,0,0,0,0
"287",287,0,1,0,0,0,0
"288",288,0,1,0,0,0,0
"289",289,0,1,0,0,0,0
"290",290,0,1,0,0,0,0
"291",291,0,1,0,0,0,0
"292",292,0,1,0,0,0,0
"293",293,0,1,0,0,0,0
"294",294,0,1,0,0,0,0
"295",295,0,1,0,0,0,0
"296",296,0,0,0,0,0,0
"297",297,0,0,0,0,0,0
"298",298,0,0,0,0,0,0
"299",299,0,0,0,0,0,0
"300",300,0,0,0,0,0,0
"301",301,0,0,0,0,0,0
"302",302,0,0,0,0,0,0
"303",303,0,0,0,0,0,0
"304",304,0,0,0,0,0,0
"305",305,0,0,0,0,0,0
"306",306,0,0,0,0,0,0
"307",307,0,0,0,0,0,0
"308",308,0,0,0,0,0,0
"309",309,0,0,0,0,0,0
"310",310,0,0,0,0,0,0
"311",311,0,0,0,0,0,0
"312",312,0,0,0,0,0,0
"313",313,0,0,0,0,0,0
"314",314,0,0,0,0,0,0
"315",315,0,0,0,0,0,0
"316",316,0,0,0,0,0,0
"317",317,0,0,0,0,0,0
"318",318,0,0,0,0,0,0
"319",319,0,0,0,0,0,0
"320",320,0,0,0,0,0,0
"321",321,0,0,0,0,0,0
"322",322,0,0,0,0,0,0
"323",323,0,0,0,0,0,0
"324",324,0,0,0,0,0,0
"325",325,0,0,0,0,0,0
"326",326,0,0,0,0,0,0
"327",327,0,0,0,0,0,0
"328",328,0,0,0,0,0,0
"329",329,0,0,0,0,0,0
"330",330,0,0,0,0,0,0
"331",331,0,0,0,0,0,0
"332",332,0,0,0,0,0,0
"333",333,0,0,0,0,0,0
"334",334,0,0,0,0,0,0
"335",335,0,0,0,0,0,0
"336",336,0,0,0,0,0,0
"337",337,0,0,0,0,0,0
"338",338,0,0,0,0,0,0
"339",339,0,0,0,0,0,0
"340",340,0,0,0,0,0,0
"341",341,0,0,0,0,0,0
"342",342,0,0,0,0,0,0
"343",343,0,0,0,0,0,0
"344",344,0,0,0,0,0,0
"345",345,0,0,0,0,0,0
"346",346,0,0,0,0,0,0
"347",347,0,0,0,0,0,0
"348",348,0,0,0,0,0,0
"349",349,0,0,0,0,0,0
"350",350,0,0,0,0,0,0
"351",351,0,0,0,0,0,0
"352",352,0,0,0,0,0,0
"353",353,0,0,0,0,0,0
"354",354,0,0,0,0,0,0
"355",355,0,0,0,0,0,0
"356",356,0,0,0,0,0,0
"357",357,0,0,0,0,0,0
"358",358,0,0,0,0,0,0
"359",359,0,0,0,0,0,0
"360",360,0,0,0,0,0,0
"361",361,0,0,0,0,0,0
"362",362,0,0,0,0,0,0
"363",363,0,0,0,0,0,0
"364",364,0,0,0,0,0,0
"365",365,0,0,0,0,0,0
"366",366,0,0,0,0,0,0
"367",367,0,0,0,0,0,0
"368",368,0,0,0,0,0,0
"369",369,0,0,0,0,0,0
"370",370,0,0,0,0,0,0
"371",371,0,0,0,0,0,0
"372",372,0,0,0,0,0,0
"373",373,0,0,0,0,0,0
"374",374,0,0,0,0,0,0
"375",375,0,0,0,0,0,0
"376",376,0,0,0,0,0,0
"377",377,0,0,0,0,0,0
"378",378,0,0,0,0,0,0
"379",379,0,0,0,0,0,0
"380",380,0,0,0,0,0,0
"381",381,0,0,0,0,0,0
"382",382,0,0,0,0,0,0
"383",383,0,0,0,0,0,0
"384",384,0,0,0,0,0,0
"385",385,0,0,0,0,0,0
"386",386,0,0,0,0,0,0
"387",387,0,0,0,0,0,0
"388",388,0,0,0,0,0,0
"389",389,0,0,0,0,0,0
"390",390,0,0,0,0,0,0
"391",391,0,0,0,0,0,0
"392",392,0,0,0,0,0,0
"393",393,0,0,0,0,0,0
"394",394,0,0,0,0,0,0
"395",395,0,0,0,0,0,0
"396",396,0,0,0,0,0,0
"397",397,0,0,0,0,0,0
"398",398,0,0,0,0,0,0
"399",399,0,0,0,0,0,0
"400",400,0,0,0,0,0,0
"401",401,0,0,0,0,0,0
"402",402,0,0,0,0,0,0
"403",403,0,0,0,0,0,0
"404",404,0,0,0,0,0,0
"405",405,0,0,0,0,0,0
"406",406,0,0,0,0,0,0
"407",407,0,0,0,0,0,0
"408",408,0,0,0,0,0,0
"409",409,0,0,0,0,0,0
"410",410,0,0,0,0,0,0
"411",411,0,0,0,0,0,0
"412",412,0,0,0,0,0,0
"413",413,0,0,0,0,0,0
"414",414,0,0,0,0,0,0
"415",415,0,0,0,0,0,0
"416",416,0,0,0,0,0,0
"417",417,0,0,0,0,0,0
"418",418,0,0,0,0,0,0
"419",419,0,0,0,0,0,0
"420",420,0,0,0,0,0,0
"421",421,0,0,0,0,0,0
"422",422,0,0,0,0,0,0
"423",423,0,0,0,0,0,0
"424",424,0,0,0,0,0,0
"425",425,0,0,0,0,0,0
"426",426,0,0,0,0,0,0
"427",427,0,0,0,0,0,0
"428",428,0,0,0,0,0,0
"429",429,0,0,0,0,0,0
"430",430,0,0,0,0,0,0
"431",431,0,0,0,0,0,0
"432",432,0,0,0,0,0,0
"433",433,0,0,0,0,0,0
"434",434,0,0,0,0,0,0
"435",435,0,0,0,0,0,0
"436",436,0,0,0,0,0,0
"437",437,0,0,0,0,0,0
"438",438,0,0,0,0,0,0
"439",439,0,0,0,0,0,0
"440",440,0,0,0,0,0,0
"441",441,0,0,0,0,0,0
"442",442,0,0,0,0,0,0
"443",443,0,0,0,0,0,0
"444",444,0,0,0,0,0,0
"445",445,0,0,0,0,0,0
"446",446,0,0,0,0,0,0
"447",447,0,0,0,0,0,0
"448",448,0,0,0,0,0,0
"449",449,0,0,0,0,0,0
"450",450,0,0,0,0,0,0
"451",451,0,0,0,0,0,0
"452",452,0,0,0,0,0,0
"453",453,0,0,0,0,0,0
"454",454,0,0,0,0,0,0
"455",455,0,0,0,0,0,0
"456",456,0,0,0,0,0,0
"457",457,0,0,0,0,0,0
"458",458,0,0,0,0,0,0
"459",459,0,0,0,0,0,0
"460",460,0,0,0,0,0,0
"461",461,0,0,0,0,0,0
"462",462,0,0,0,0,0,0
"463",463,0,0,0,0,0,0
"464",464,0,0,0,0,0,0
"465",465,0,0,0,0,0,0
"466",466,0,0,0,0,0,0
"467",467,0,0,0,0,0,0
"468",468,0,0,0,0,0,0
"469",469,0,0,0,0,0,0
"470",470,0,0,0,0,0,0
"471",471,0,0,0,0,0,0
"472",472,0,0,0,0,0,0
"473",473,0,0,0,0,0,0
"474",474,0,0,0,0,0,0
"475",475,0,0,0,0,0,0
"476",476,0,0,0,0,0,0
"477",477,0,0,0,0,0,0
"478",478,0,0,0,0,0,0
"479",479,0,0,0,0,0,0
"480",480,0,0,0,0,0,0
"481",481,0,0,0,0,0,0
"482",482,0,0,0,0,0,0
"483",483,0,0,0,0,0,0
"484",484,0,0,0,0,0,0
"485",485,0,0,0,0,0,0
"486",486,0,0,0,0,0,0
"487",487,0,0,0,0,0,0
"488",488,0,0,0,0,0,0
"489",489,0,0,0,0,0,0
"490",490,0,0,0,0,0,0
"491",491,0,0,0,0,0,0
"492",492,0,0,0,0,0,0
"493",493,0,0,0,0,0,0
"494",494,0,0,0,0,0,0
"495",495,0,0,0,0,0,0
"496",496,0,0,0,0,0,0
"497",497,0,0,0,0,0,0
"498",498,0,0,0,0,0,0
"499",499,0,0,0,0,0,0
"500",500,0,0,0,0,0,0
"501",501,0,0,0,0,0,0
"502",502,0,0,0,0,0,0
"503",503,0,0,0,0,0,0
"504",504,0,0,0,0,0,0
"505",505,0,0,0,0,0,0
"506",506,0,0,0,0,0,0
"507",507,0,0,0,0,0,0
"508",508,0,0,0,0,0,0
"509",509,0,0,0,0,0,0
"510",510,0,0,0,0,0,0
"511",511,0,0,0,0,0,0
"512",512,0,0,0,0,0,0
"513",513,0,0,0,0,0,0
"514",514,0,0,0,0,0,0
"515",515,0,0,0,0,0,0
"516",516,0,0,0,0,0,0
"517",517,0,0,0,0,0,0
"518",518,0,0,0,0,0,0
"519",519,0,0,0,0,0,0
"520",520,0,0,0,0,0,0
"521",521,0,0,0,0,0,0
"522",522,0,0,0,0,0,0
"523",523,0,0,0,0,0,0
"524",524,0,0,0,0,0,0
"525",525,0,0,0,0,0,0
"526",526,0,0,0,0,0,0
"527",527,0,0,0,0,0,0
"528",528,0,0,0,0,0,0
"529",529,0,0,0,0,0,0
"530",530,0,0,0,0,0,0
"531",531,0,0,0,0,0,0
"532",532,0,0,0,0,0,0
"533",533,0,0,0,0,0,0
"534",534,0,0,0,0,0,0
"535",535,0,0,0,0,0,0
"536",536,0,0,0,0,0,0
"537",537,0,0,0,0,0,0
"538",538,0,0,0,0,0,0
"539",539,0,0,0,0,0,0
"540",540,0,0,0,0,0,0
"541",541,0,0,0,0,0,0
"542",542,0,0,0,0,0,0
"543",543,0,0,0,0,0,0
"544",544,0,0,0,0,0,0
"545",545,0,0,0,0,0,0
"546",546,0,0,0,0,0,0
"547",547,0,0,0,0,0,0
"548",548,0,0,0,0,0,0
"549",549,0,0,0,0,0,0
"550",550,0,0,0,0,0,0
"551",551,0,0,0,0,0,0
"552",552,0,0,0,0,0,0
"553",553,0,0,0,0,0,0
"554",554,0,0,0,0,0,0
"555",555,0,0,0,0,0,0
"556",556,0,0,0,0,0,0
"557",557,0,0,0,0,0,0
"558",558,0,0,0,0,0,0
"559",559,0,0,0,0,0,0
"560",560,0,0,0,0,0,0
"561",561,0,0,0,0,0,0
"562",562,0,0,0,0,0,0
"563",563,0,0,0,0,0,0
"564",564,0,0,0,0,0,0
"565",565,0,0,0,0,0,0
"566",566,0,0,0,0,0,0
"567",567,0,0,0,0,0,0
"568",568,0,0,0,0,0,0
"569",569,0,0,0,0,0,0
"570",570,0,0,0,0,0,0
"571",571,0,0,0,0,0,0
"572",572,0,0,0,0,0,0
"573",573,0,0,0,0,0,0
"574",574,0,0,0,0,0,0
"575",575,0,0,0,0,0,0
"576",576,0,0,0,0,0,0
"577",577,0,0,0,0,0,0
"578",578,0,0,0,0,0,0
"579",579,0,0,0,0,0,0
"580",580,0,0,0,0,0,0
"581",581,0,0,0,0,0,0
"582",582,0,0,0,0,0,0
"583",583,0,0,0,0,0,0
"584",584,0,0,0,0,0,0
"585",585,0,0,0,0,0,0
"586",586,0,0,0,0,0,0
"587",587,0,0,0,0,0,0
"588",588,0,0,0,0,0,0
"589",589,0,0,0,0,0,0
"590",590,0,0,0,0,0,0
"591",591,0,0,0,0,0,0
"592",592,0,0,0,0,0,0
"593",593,0,0,0,0,0,0
"594",594,0,0,0,0,0,0
"595",595,0,0,0,0,0,0
"596",596,0,0,0,0,0,0
"597",597,0,0,0,0,0,0
"598",598,0,0,0,0,0,0
"599",599,0,0,0,0,0,0
"600",600,0,0,0,0,0,0
